playlist_name,playlist_id,pos,artist_name,track_name,album_name,duration_ms,track_uri,popularity,energy,danceability,liveness,valence,track_genre,artist_searched,artist,album,release_date,explicit,track_id
oldies,12463.0,75.0,John Denver,"Take Me Home, Country Roads","The John Denver Collection, Vol. 1: Take Me Home Country Roads",197813,spotify:track:2xYlyywNgefLCRDG8hlxZq,73.0,0.395,0.462,0.121,0.625,country,,,,,,
90s,12464.0,5.0,Big Pun,Still Not a Player (Remix) - Radio Version,Capital Punishment,236733,spotify:track:4OhkKmvhjl3yk7JF422GWB,40.0,0.574,0.9,0.0857,0.881,hardcore,,,,,,
90s,12464.0,44.0,Montell Jordan,Get It On Tonite,Get It On...Tonite,276224,spotify:track:3ii5VBrIXJXKEVkjx1IAdP,60.0,0.491,0.813,0.0817,0.868,j-dance,,,,,,
90s,12464.0,62.0,Mobb Deep,"Shook Ones, Pt. II",The Infamous,325506,spotify:track:33ZXjLCpiINn8eQIDYEPTD,76.0,0.786,0.763,0.0817,0.504,hardcore,,,,,,
random jams,12465.0,1.0,Sam Smith,Like I Can,In The Lonely Hour,167065,spotify:track:4iOoHmJJiqyTxsXSa5uELv,0.0,0.683,0.628,0.176,0.462,dance,,,,,,
random jams,12465.0,5.0,Jason Derulo,Want to Want Me,Everything Is 4,207719,spotify:track:7oGZAicScQt96OAW4AruYy,1.0,0.643,0.772,0.0705,0.669,dance,,,,,,
random jams,12465.0,12.0,Ariana Grande,One Last Time,My Everything,197253,spotify:track:7bJwvubZZaoGE1AGEfu8Fi,83.0,0.593,0.628,0.096,0.104,dance,,,,,,
random jams,12465.0,15.0,Andy Grammer,"Honey, I'm Good.",Magazines Or Novels,199263,spotify:track:4MflGTO2ZTcSQ12bWcyRgI,48.0,0.802,0.754,0.335,0.583,rock,,,,,,
random jams,12465.0,18.0,Fifth Harmony,Worth It,Reflection,224573,spotify:track:2TRFIQpTqq12xGpFJEr0Ft,64.0,0.78,0.858,0.133,0.602,dance,,,,,,
Rock songs,12466.0,3.0,System Of A Down,B.Y.O.B.,Mezmerize,255466,spotify:track:0EYOdF5FCkgOJJla8DI2Md,77.0,0.981,0.538,0.219,0.711,alternative,,,,,,
Rock songs,12466.0,5.0,Pantera,I'm Broken,Far Beyond Driven,264800,spotify:track:2M5WTwqnkyz7bW6P1CiD6q,65.0,0.878,0.419,0.139,0.666,groove,,,,,,
Rock songs,12466.0,10.0,Slipknot,Duality,Vol. 3: The Subliminal Verses [Special Package],252613,spotify:track:61mWefnWQOLf90gepjOCb3,0.0,0.982,0.354,0.204,0.194,alternative,,,,,,
Rock songs,12466.0,14.0,Slayer,Raining Blood,Reign In Blood,255186,spotify:track:4Yx9Tw9dTgQ8eGCq3PRDyn,65.0,0.995,0.227,0.127,0.0363,death-metal,,,,,,
Rock songs,12466.0,15.0,Rage Against The Machine,Bulls On Parade,Evil Empire,229466,spotify:track:0tZ3mElWcr74OOhKEiNz1x,75.0,0.919,0.412,0.424,0.572,alt-rock,,,,,,
Rock songs,12466.0,17.0,Guns N' Roses,Nightrain,Appetite For Destruction,267706,spotify:track:2vNw57KPaYDzkyPxXYUORX,64.0,0.992,0.4,0.179,0.243,hard-rock,,,,,,
Rock songs,12466.0,25.0,Metallica,Hardwired,HardwiredTo Self-Destruct,189347,spotify:track:5VnRYDDrqturQPvKg4puwu,63.0,0.991,0.128,0.219,0.53,hard-rock,,,,,,
Rock songs,12466.0,26.0,Highly Suspect,My Name Is Human,The Boy Who Died Wolf,258773,spotify:track:1euszbbvkUzQzIhZUWFmXG,64.0,0.698,0.515,0.0827,0.194,grunge,,,,,,
Rock songs,12466.0,29.0,AC/DC,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),High Voltage,301226,spotify:track:7nemcVsXVFZF01iqpIIo2Y,72.0,0.863,0.456,0.0553,0.532,hard-rock,,,,,,
Rock songs,12466.0,30.0,Bon Jovi,Wanted Dead Or Alive,Slippery When Wet,308666,spotify:track:2fY6tqgrlrg1ky9fgs0t5u,2.0,0.818,0.265,0.323,0.251,metal,,,,,,
Rock songs,12466.0,35.0,AC/DC,Touch Too Much,Highway to Hell,266266,spotify:track:2j0zExWFB0PowLOeoZosjK,63.0,0.906,0.524,0.309,0.605,hard-rock,,,,,,
Rock songs,12466.0,37.0,AC/DC,Who Made Who,Who Made Who,207146,spotify:track:6rvldt6EoZwzogApECUCwd,66.0,0.825,0.514,0.607,0.655,hard-rock,,,,,,
Rock songs,12466.0,38.0,Alice In Chains,Don't Follow,Jar Of Flies,262133,spotify:track:7CI0VS6ETno5mgHi4PoCrY,57.0,0.37,0.314,0.122,0.28,grunge,,,,,,
Rock songs,12466.0,40.0,Bullet For My Valentine,Tears Don't Fall,The Poison,348386,spotify:track:5pKCDm2fw4k6D6C5Rk646C,65.0,0.931,0.214,0.0797,0.233,alt-rock,,,,,,
Rock songs,12466.0,42.0,Guns N' Roses,Rocket Queen,Appetite For Destruction,374240,spotify:track:6v5VsfCYKdrkQBTMhAlkDr,61.0,0.945,0.448,0.0254,0.437,hard-rock,,,,,,
Rock songs,12466.0,43.0,Guns N' Roses,November Rain,Use Your Illusion I,537506,spotify:track:53968oKecrFxkErocab2Al,81.0,0.641,0.294,0.112,0.226,hard-rock,,,,,,
Spring mix,12467.0,1.0,The Lumineers,Ho Hey,The Lumineers,161226,spotify:track:1jdNcAD8Ir58RlsdGjJJdx,79.0,0.471,0.682,0.0908,0.421,folk,,,,,,
Spring mix,12467.0,14.0,Florence + The Machine,You've Got The Love,Lungs,168666,spotify:track:6u9RqxALwkjJ1ukB1y8vuP,0.0,0.696,0.574,0.102,0.401,alternative,,,,,,
Spring mix,12467.0,22.0,The Killers,Mr. Brightside,Hot Fuss,222586,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,2.0,0.931,0.344,0.0903,0.251,alt-rock,,,,,,
Spring mix,12467.0,29.0,Hozier,Work Song,Hozier,229715,spotify:track:3UfCFlGruX0DRPCpD1V3pU,63.0,0.388,0.432,0.112,0.256,singer-songwriter,,,,,,
Spring mix,12467.0,35.0,Echosmith,Tell Her You Love Her - Acoustic,Talking Dreams,259786,spotify:track:2bvWBYEcNO7WU2OwyivjZe,0.0,0.195,0.465,0.119,0.235,indie-pop,,,,,,
Spring mix,12467.0,39.0,George Ezra,Budapest,Wanted On Voyage,200720,spotify:track:7GJClzimvMSghjcrKxuf1M,79.0,0.455,0.717,0.11,0.389,folk,,,,,,
Spring mix,12467.0,43.0,Vance Joy,Mess Is Mine,Dream Your Life Away,223640,spotify:track:7BVwi9cIzSc6tpyxsp47vJ,64.0,0.723,0.595,0.0995,0.272,folk,,,,,,
Spring mix,12467.0,46.0,Vance Joy,Georgia,Dream Your Life Away,230506,spotify:track:6Fha6tXHkL3r9m9nNqQG8p,62.0,0.66,0.388,0.0943,0.401,folk,,,,,,
Spring mix,12467.0,53.0,Bon Iver,Holocene,Bon Iver,336613,spotify:track:1XQnZTR0ER8y5fGO17uX1R,66.0,0.304,0.374,0.126,0.147,folk,,,,,,
Spring mix,12467.0,57.0,BØRNS,Electric Love,Dopamine,218106,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,82.0,0.797,0.611,0.26,0.518,rock,,,,,,
Spring mix,12467.0,58.0,Echosmith,Bright,Talking Dreams,220626,spotify:track:3WKg25vrbjJlkhsgl2W4p3,0.0,0.431,0.646,0.113,0.292,indie-pop,,,,,,
Spring mix,12467.0,59.0,Hozier,Cherry Wine - Live,Hozier,240147,spotify:track:1ivHxaGL5ld9VS1zsYc4YN,67.0,0.111,0.418,0.0982,0.228,singer-songwriter,,,,,,
Spring mix,12467.0,75.0,Lord Huron,The Night We Met,Strange Trails,208211,spotify:track:6mORGLOz79w6VsCRLWYYuK,83.0,0.369,0.544,0.639,0.102,folk,,,,,,
Spring mix,12467.0,76.0,Hozier,From Eden,From Eden EP,222426,spotify:track:2tKOIBLJ2j384tnunmmKi7,63.0,0.676,0.395,0.117,0.315,singer-songwriter,,,,,,
Spring mix,12467.0,79.0,X Ambassadors,Renegades,VHS,195199,spotify:track:46GGxd8TVRt6FjUBfCavVT,76.0,0.862,0.526,0.229,0.528,alt-rock,,,,,,
Spring mix,12467.0,85.0,The Lumineers,Ophelia,Cleopatra,160106,spotify:track:6ZYS6QQxTLsQ6IFXdVx1r4,79.0,0.573,0.664,0.0857,0.566,folk,,,,,,
Spring Break 2017,12468.0,3.0,Ed Sheeran,Shape of You,÷,233712,spotify:track:7qiZfU4dY1lWllzX7mPBI3,86.0,0.652,0.825,0.0931,0.931,pop,,,,,,
Spring Break 2017,12468.0,18.0,Sam Hunt,Body Like A Back Road,Body Like A Back Road,165386,spotify:track:7mldq42yDuxiUNn08nvzHO,0.0,0.458,0.732,0.136,0.661,country,,,,,,
Spring Break 2017,12468.0,24.0,Martin Jensen,Solo Dance,Solo Dance,174933,spotify:track:6HUnnBwYZqcED1eQztxMBN,69.0,0.846,0.746,0.195,0.403,edm,,,,,,
Spring Break 2017,12468.0,35.0,Kendrick Lamar,HUMBLE.,DAMN.,177000,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,84.0,0.621,0.908,0.0958,0.421,hip-hop,,,,,,
hello,12469.0,0.0,Melanie Martinez,Dollhouse,Cry Baby,231853,spotify:track:6wNeKPXF0RDKyvfKfri5hf,74.0,0.708,0.725,0.777,0.555,electro,,,,,,
hello,12469.0,7.0,The Neighbourhood,Sweater Weather,I Love You.,240400,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,93.0,0.807,0.612,0.101,0.398,alt-rock,,,,,,
hello,12469.0,9.0,Dexys Midnight Runners,Come On Eileen,Too Rye Ay,287306,spotify:track:0EMmVUYs9ZZRHtlADB88uz,2.0,0.769,0.45,0.306,0.604,ska,,,,,,
hello,12469.0,18.0,Amy Winehouse,Our Day Will Come,Lioness: Hidden Treasures,169373,spotify:track:2Arl7cRrFiuDiHQjdMEXOU,64.0,0.634,0.705,0.349,0.639,british,,,,,,
hello,12469.0,27.0,Steve Miller Band,The Joker,The Joker,264503,spotify:track:1bp2IO61zbQrbWNmKKxg3f,0.0,0.448,0.596,0.207,0.796,blues,,,,,,
hello,12469.0,28.0,Amy Winehouse,Tears Dry On Their Own,Back To Black,185186,spotify:track:3jP3coGrROR7kjiDlpoRph,71.0,0.543,0.634,0.232,0.467,british,,,,,,
hello,12469.0,30.0,Sublime,Santeria,Sublime,182500,spotify:track:2Z2vOukzwOgqR4dkymRSWd,1.0,0.751,0.665,0.121,0.58,punk,,,,,,
hello,12469.0,31.0,Amy Winehouse,Back To Black,Back To Black,240440,spotify:track:2s4BsyV3KhhrtsdtNfzoqb,81.0,0.422,0.403,0.0861,0.378,british,,,,,,
hello,12469.0,37.0,No Doubt,It's My Life,It's My Life,226053,spotify:track:1OutzYv6YiN93lrT3pJsWR,1.0,0.75,0.606,0.321,0.771,alt-rock,,,,,,
hello,12469.0,42.0,The Notorious B.I.G.,Juicy,Ready To Die The Remaster,302693,spotify:track:5ByAIlEEnxYdvpnezg7HTX,62.0,0.767,0.887,0.0527,0.607,hardcore,,,,,,
hello,12469.0,46.0,Frank Ocean,Forrest Gump,channel ORANGE,194840,spotify:track:4YZbVct8l9MnAVIROnLQdx,69.0,0.417,0.701,0.375,0.186,soul,,,,,,
hello,12469.0,51.0,Sister Nancy,Bam Bam,One Two,196506,spotify:track:7cKLOenzViwzoHJWciMIrj,67.0,0.605,0.722,0.248,0.709,dancehall,,,,,,
Water,12470.0,0.0,Adele,Water Under the Bridge,25,240426,spotify:track:4vb4mFvYsr2h6enhjJsq9Y,70.0,0.833,0.59,0.105,0.538,british,,,,,,
Water,12470.0,10.0,Prince,Purple Rain,Purple Rain,520786,spotify:track:54X78diSLoUDI3joC2bjMz,75.0,0.452,0.367,0.689,0.189,funk,,,,,,
Water,12470.0,11.0,Adele,Set Fire to the Rain,21,241693,spotify:track:3CKCZ9pfwAfoMZlMncA1Nc,80.0,0.67,0.603,0.112,0.446,british,,,,,,
Water,12470.0,16.0,Yellowcard,Ocean Avenue,Ocean Avenue,198266,spotify:track:23oxJmDc1V9uLUSmN2LIvx,74.0,0.904,0.486,0.0947,0.786,punk,,,,,,
Good Stuff,12471.0,1.0,XXXTENTACION,Everybody Dies In Their Nightmares,17,95466,spotify:track:3GVkPk8mqxz0itaAriG1L7,85.0,0.57,0.734,0.112,0.689,emo,,,,,,
Good Stuff,12471.0,9.0,XXXTENTACION,Jocelyn Flores,17,119133,spotify:track:7m9OqQk4RVRkw9JJdeAw96,84.0,0.391,0.872,0.297,0.437,emo,,,,,,
Good Stuff,12471.0,15.0,Lil Xan,Betrayed,Betrayed,187453,spotify:track:6NWl2m8asvH83xjuXVNsuG,70.0,0.434,0.821,0.128,0.241,emo,,,,,,
Good Stuff,12471.0,22.0,Lil Pump,Gucci Gang,Lil Pump,124055,spotify:track:43ZyHQITOjhciSUUNPVRHc,64.0,0.523,0.936,0.117,0.699,emo,,,,,,
Bangin,12472.0,0.0,Arctic Monkeys,I Wanna Be Yours,AM,183956,spotify:track:7a8GawTVgHZvBLQOh46he7,92.0,0.417,0.464,0.0974,0.479,garage,,,,,,
Bangin,12472.0,1.0,Arctic Monkeys,Arabella,AM,207356,spotify:track:4FSm0Ca6Hzd7Vx7TpSfcSy,78.0,0.558,0.579,0.212,0.506,garage,,,,,,
Bangin,12472.0,2.0,Arctic Monkeys,R U Mine?,AM,201726,spotify:track:29tzJGvqJPTAFs6LXmsHoA,83.0,0.758,0.288,0.303,0.619,garage,,,,,,
Bangin,12472.0,3.0,Arctic Monkeys,Do I Wanna Know?,AM,272394,spotify:track:3rq5w4bQGigXOfdN30ATJt,88.0,0.532,0.548,0.217,0.405,garage,,,,,,
Bangin,12472.0,7.0,Franz Ferdinand,Take Me Out,Franz Ferdinand,237026,spotify:track:6ooluO7DiEhI1zmK94nRCM,79.0,0.663,0.277,0.136,0.527,alt-rock,,,,,,
LOVE,12473.0,12.0,Amos Lee,Arms Of A Woman,Amos Lee,251440,spotify:track:37pK088xTo1ZpR3y23wsFk,60.0,0.0674,0.54,0.109,0.12,acoustic,,,,,,
LOVE,12473.0,15.0,Selena Gomez & The Scene,Who Says,When The Sun Goes Down,195613,spotify:track:3TcL0dyCMyr0kyTTc4NLgI,77.0,0.927,0.682,0.149,0.744,dance,,,,,,
LOVE,12473.0,16.0,Selena Gomez & The Scene,Love You Like A Love Song,When The Sun Goes Down,188453,spotify:track:0laYHRpNTS6i8FXdupHkJ4,81.0,0.678,0.858,0.0741,0.922,dance,,,,,,
LOVE,12473.0,29.0,Hunter Hayes,Wanted,Hunter Hayes (Encore),228840,spotify:track:0p1BcEcYVO3uk4KDf3gzkY,0.0,0.475,0.414,0.0816,0.3,country,,,,,,
LOVE,12473.0,43.0,Casting Crowns,Who Am I,Casting Crowns,335906,spotify:track:5VUQsLff8A3ruAyCdTxqzg,65.0,0.472,0.545,0.0684,0.193,alt-rock,,,,,,
LOVE,12473.0,52.0,Jason Mraz,I Won't Give Up,Love Is A Four Letter Word,240165,spotify:track:53QF56cjZA9RTuuMZDrSA6,69.0,0.303,0.483,0.115,0.139,acoustic,,,,,,
LOVE,12473.0,56.0,Luke Bryan,Play It Again,Crash My Party,226866,spotify:track:03fT3OHB9KyMtGMt2zwqCT,75.0,0.886,0.506,0.0734,0.595,country,,,,,,
LOVE,12473.0,59.0,Little Big Town,Girl Crush,Pain Killer,193320,spotify:track:7hKpnp7A7bjiZEyywa5Qn4,70.0,0.225,0.5,0.112,0.355,country,,,,,,
LOVE,12473.0,66.0,Justin Bieber,Love Yourself,Purpose,233720,spotify:track:3hB5DgAiMAQ4DzYbsMq1IT,84.0,0.378,0.609,0.28,0.515,pop,,,,,,
LOVE,12473.0,73.0,Thomas Rhett,Die A Happy Man,Tangled Up,227426,spotify:track:5kNe7PE09d6Kvw5pAsx23n,1.0,0.389,0.59,0.117,0.389,country,,,,,,
LOVE,12473.0,75.0,Dan + Shay,Nothin' Like You,Where It All Began,186253,spotify:track:4W38RXuQNuoTSwVsQA1OGC,0.0,0.704,0.586,0.067,0.442,country,,,,,,
Country Music,12474.0,21.0,Luke Bryan,Play It Again,Crash My Party,226866,spotify:track:03fT3OHB9KyMtGMt2zwqCT,75.0,0.886,0.506,0.0734,0.595,country,,,,,,
Country Music,12474.0,49.0,Blake Shelton,Austin,Blake Shelton,230333,spotify:track:2WQAknZHrJAEQOFXe0F44P,0.0,0.609,0.603,0.0982,0.275,country,,,,,,
Country Music,12474.0,53.0,Blake Shelton,She Doesn't Know She's Got It,Blake Shelton,198800,spotify:track:18UoSTEtYbW9cuA1tqloZ4,0.0,0.873,0.654,0.141,0.879,country,,,,,,
Country Music,12474.0,54.0,Blake Shelton,Austin,Blake Shelton,230333,spotify:track:2WQAknZHrJAEQOFXe0F44P,0.0,0.609,0.603,0.0982,0.275,country,,,,,,
Country Music,12474.0,188.0,Rascal Flatts,What Hurts The Most,Me And My Gang,214106,spotify:track:6U5pgPq1bsJ6UBeakd4mfQ,71.0,0.674,0.537,0.265,0.33,country,,,,,,
Country Music,12474.0,189.0,Rascal Flatts,Bless The Broken Road,Feels Like Today,226680,spotify:track:4YjjNHtEsTX6Af4mCTupT5,36.0,0.448,0.588,0.156,0.362,country,,,,,,
Christmas,12475.0,1.0,Punch Brothers,"O Come, O Come, Emmanuel",Holidays Rule,244880,spotify:track:3kVnoW7oDuuovp1SyMj9Kb,0.0,0.298,0.606,0.13,0.174,bluegrass,,,,,,
Christmas,12475.0,4.0,The Shins,Wonderful Christmastime,Holidays Rule,146520,spotify:track:3OnZDfpaIbb2dBCCHtoYSX,0.0,0.689,0.634,0.114,0.899,alt-rock,,,,,,
Christmas,12475.0,12.0,The Civil Wars,I Heard The Bells On Christmas Day,Holidays Rule,154440,spotify:track:1qSBHo7rjtqYdd0XJB8ngq,0.0,0.145,0.492,0.107,0.218,acoustic,,,,,,
Hit it,12476.0,0.0,OneRepublic,Wherever I Go,Oh My My,169773,spotify:track:46jLy47W8rkf8rEX04gMKB,70.0,0.689,0.552,0.27,0.349,piano,,,,,,
Hit it,12476.0,5.0,Twenty One Pilots,Heathens,Heathens,195920,spotify:track:6i0V12jOa3mr6uu4WYhUBr,81.0,0.396,0.732,0.105,0.548,rock,,,,,,
Hit it,12476.0,7.0,WALK THE MOON,Shut Up and Dance,TALKING IS HARD,199080,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,83.0,0.866,0.578,0.257,0.619,alt-rock,,,,,,
Hit it,12476.0,13.0,Alessia Cara,Scars To Your Beautiful,Know-It-All,230226,spotify:track:0prNGof3XqfTvNDxHonvdK,74.0,0.739,0.319,0.111,0.449,dance,,,,,,
Hit it,12476.0,20.0,Owl City,Fireflies,Ocean Eyes,228346,spotify:track:1mr3616BzLdhXfJmLmRsO8,79.0,0.662,0.512,0.118,0.472,indie-pop,,,,,,
Hit it,12476.0,21.0,Owl City,Fireflies,Ocean Eyes,228346,spotify:track:1mr3616BzLdhXfJmLmRsO8,79.0,0.662,0.512,0.118,0.472,indie-pop,,,,,,
Hit it,12476.0,24.0,OneRepublic,Counting Stars,Native,257266,spotify:track:5edBgVtRD0fvWk140Sl21T,83.0,0.705,0.664,0.118,0.477,piano,,,,,,
Hit it,12476.0,25.0,Bastille,Pompeii,Bad Blood,214147,spotify:track:3gbBpTdY8lnQwqxNCcf795,1.0,0.711,0.68,0.241,0.571,rock,,,,,,
Hit it,12476.0,26.0,Imagine Dragons,On Top Of The World,Night Visions,189840,spotify:track:4eLSCSELtKxZwXnFbNLXT5,0.0,0.925,0.588,0.0881,0.759,rock,,,,,,
Hit it,12476.0,28.0,Avicii,Hey Brother,True,255093,spotify:track:3zKST4nk4QJE77oLjUZ0Ng,77.0,0.78,0.545,0.0828,0.458,edm,,,,,,
Hit it,12476.0,31.0,OneRepublic,I Lived,Native,234546,spotify:track:7pzdiluN2tVrxsFGyM2Asc,71.0,0.851,0.593,0.271,0.344,piano,,,,,,
Hit it,12476.0,34.0,The Script,Hall of Fame,#3 Deluxe Version,202533,spotify:track:7wMq5n8mYSKlQIGECKUgTX,60.0,0.872,0.511,0.0975,0.511,rock,,,,,,
Hit it,12476.0,35.0,Capital Cities,Safe And Sound,In A Tidal Wave Of Mystery,192789,spotify:track:6Z8R6UsFuGXGtiIxiD8ISb,83.0,0.819,0.655,0.104,0.766,rock,,,,,,
Hit it,12476.0,36.0,Imagine Dragons,It's Time,Night Visions,237986,spotify:track:3xqF04FdMK7gpIPG3SPFpY,72.0,0.884,0.656,0.144,0.86,rock,,,,,,
Hit it,12476.0,37.0,Charlie Puth,One Call Away,Nine Track Mind,194453,spotify:track:6vSforRhuzsA0D0SO9fG1S,0.0,0.613,0.667,0.115,0.472,dance,,,,,,
Hit it,12476.0,39.0,Avicii,Wake Me Up - Radio Edit,True,247426,spotify:track:6g1NlCpW7fgqDnWbCCDrHl,1.0,0.807,0.524,0.212,0.62,dance,,,,,,
Hit it,12476.0,40.0,Daya,"Sit Still, Look Pretty","Sit Still, Look Pretty",202226,spotify:track:2DpCdPMg1BADE4HDnxt3Rd,63.0,0.787,0.655,0.178,0.554,dance,,,,,,
Hit it,12476.0,46.0,Fall Out Boy,Immortals,American Beauty/American Psycho,189386,spotify:track:6OZPl7bOm8EOshsVmWH5W8,65.0,0.856,0.703,0.38,0.722,emo,,,,,,
Hit it,12476.0,47.0,Phillip Phillips,"Gone, Gone, Gone",The World From The Side Of The Moon,209693,spotify:track:1zCoCopxgQmozHBuuyfW2K,67.0,0.642,0.664,0.114,0.501,folk,,,,,,
Hit it,12476.0,54.0,Sheppard,Geronimo,Bombs Away,218227,spotify:track:0qt5f5EL92o8Snzopsv0en,0.0,0.838,0.682,0.12,0.461,folk,,,,,,
Hit it,12476.0,55.0,X Ambassadors,Renegades,VHS,195199,spotify:track:46GGxd8TVRt6FjUBfCavVT,76.0,0.862,0.526,0.229,0.528,alt-rock,,,,,,
Hit it,12476.0,62.0,Ben Rector,Brand New,Brand New,243933,spotify:track:5EQ9yEra0SzVd673ZfKT4C,65.0,0.934,0.555,0.122,0.422,acoustic,,,,,,
Hit it,12476.0,66.0,MKTO,Classic,MKTO,175426,spotify:track:6FE2iI43OZnszFLuLtvvmg,82.0,0.791,0.72,0.157,0.756,rock,,,,,,
Hit it,12476.0,69.0,Neon Trees,Everybody Talks,Picture Show,177280,spotify:track:2iUmqdfGZcHIhS3b9E9EWq,80.0,0.924,0.471,0.313,0.725,alt-rock,,,,,,
Hit it,12476.0,72.0,George Ezra,Budapest,Wanted On Voyage,200720,spotify:track:7GJClzimvMSghjcrKxuf1M,79.0,0.455,0.717,0.11,0.389,folk,,,,,,
Hit it,12476.0,75.0,Ellie Goulding,Lights - Single Version,Bright Lights,210853,spotify:track:2bRXehD283NioREYxlohc4,0.0,0.802,0.681,0.127,0.791,dance,,,,,,
Hit it,12476.0,84.0,MGMT,Kids,Time To Pretend,329626,spotify:track:0DfWB12lkdQkapTzmkB9Nw,78.0,0.931,0.451,0.361,0.172,alt-rock,,,,,,
Hit it,12476.0,86.0,Smash Mouth,All Star,Astro Lounge,200373,spotify:track:3cfOd4CMv2snFaKAnMdnvK,0.0,0.867,0.731,0.0861,0.776,alt-rock,,,,,,
Hit it,12476.0,87.0,Ingrid Michaelson,Girls Chase Boys,Lights Out,221533,spotify:track:5lRtoB4Gg2gpT1EjAWOui7,56.0,0.828,0.518,0.0456,0.69,acoustic,,,,,,
Hit it,12476.0,93.0,Iyaz,Replay,Replay,182306,spotify:track:4E5P1XyAFtrjpiIxkydly4,76.0,0.751,0.706,0.168,0.195,dance,,,,,,
Hit it,12476.0,94.0,OneRepublic,All The Right Moves,Waking Up,238000,spotify:track:1b8xyP5ojtnT430YGDWHIA,67.0,0.948,0.529,0.283,0.65,piano,,,,,,
Hit it,12476.0,95.0,Yael Naim,New Soul,Yael Naim,225105,spotify:track:6l9HDwqU46DHCuNyvbmFdP,59.0,0.371,0.582,0.122,0.604,french,,,,,,
Hit it,12476.0,98.0,Adele,Set Fire to the Rain,21,241693,spotify:track:3CKCZ9pfwAfoMZlMncA1Nc,80.0,0.67,0.603,0.112,0.446,british,,,,,,
Hit it,12476.0,99.0,Adele,When We Were Young,25,290906,spotify:track:7IWkJwX9C0J7tHurTD7ViL,79.0,0.595,0.376,0.095,0.265,british,,,,,,
Hit it,12476.0,107.0,Sara Bareilles,Love Song,Little Voice,258826,spotify:track:4E6cwWJWZw2zWf7VFbH7wf,73.0,0.786,0.583,0.188,0.573,acoustic,,,,,,
Hit it,12476.0,112.0,Niall Horan,This Town,Flicker,232852,spotify:track:3UwT4FadEGWyMdaSwYcUBY,80.0,0.401,0.677,0.116,0.195,dance,,,,,,
Hit it,12476.0,123.0,The Script,Superheroes,No Sound Without Silence,245466,spotify:track:37sINbJZcFdHFAsVNsPq1i,75.0,0.885,0.49,0.0741,0.64,rock,,,,,,
Hit it,12476.0,132.0,The Chainsmokers,Paris,Memories...Do Not Open,221506,spotify:track:72jbDTw1piOOj770jWNeaG,74.0,0.658,0.653,0.0939,0.219,dance,,,,,,
Hit it,12476.0,136.0,Rixton,Me And My Broken Heart,Let The Road,193733,spotify:track:1oew3nFNY3vMacJAsvry0S,79.0,0.783,0.545,0.132,0.551,dance,,,,,,
country,12477.0,1.0,Cole Swindell,Chillin' It,Cole Swindell,196746,spotify:track:0Utg7sirTPqrs6Cx0FbriQ,1.0,0.849,0.576,0.109,0.666,country,,,,,,
country,12477.0,7.0,Florida Georgia Line,Sun Daze,Anything Goes,184706,spotify:track:0El2Zyt68nYySFDG87hZgM,0.0,0.944,0.484,0.471,0.839,country,,,,,,
country,12477.0,10.0,Luke Bryan,Play It Again,Crash My Party,226866,spotify:track:03fT3OHB9KyMtGMt2zwqCT,75.0,0.886,0.506,0.0734,0.595,country,,,,,,
country,12477.0,39.0,Toby Keith,"Courtesy Of The Red, White And Blue (The Angry American)",Unleashed,195533,spotify:track:0M7mWKqwTIaVjYyxfZmtTa,0.0,0.674,0.426,0.0784,0.378,country,,,,,,
country,12477.0,42.0,Trace Adkins,Honky Tonk Badonkadonk,Dangerous Man,240093,spotify:track:1VdHooAMVaGXPSty8pifv9,0.0,0.919,0.643,0.0555,0.823,country,,,,,,
country,12477.0,47.0,Kid Rock,All Summer Long,Rock N Roll Jesus,297586,spotify:track:5rX6C5QVvvZB7XckETNych,0.0,0.865,0.701,0.0956,0.88,alternative,,,,,,
country,12477.0,48.0,Billy Currington,People Are Crazy,Little Bit Of Everything,231360,spotify:track:5JnLiuMgRAWoHYOhatFP3s,0.0,0.714,0.657,0.127,0.361,country,,,,,,
country,12477.0,55.0,Eric Church,Drink In My Hand,Chief,191306,spotify:track:1cktZnxiONH0hR6Q3DKy8h,0.0,0.913,0.626,0.293,0.946,country,,,,,,
country,12477.0,65.0,Lionel Richie,Stuck On You,Tuskegee,201706,spotify:track:68ZOBzR0AffpQM6AgSA5n4,71.0,0.317,0.509,0.0878,0.247,disco,,,,,,
country,12477.0,78.0,Luke Bryan,Country Girl (Shake It For Me),Tailgates & Tanlines,225560,spotify:track:0yD66650JxhqKbW76C2qCo,2.0,0.904,0.644,0.0834,0.672,country,,,,,,
country,12477.0,97.0,Kip Moore,Hey Pretty Girl,Up All Night,215920,spotify:track:75p6fgACKYIyIhsoG411SZ,0.0,0.373,0.431,0.259,0.0884,country,,,,,,
country,12477.0,113.0,Billy Joel,Piano Man,Piano Man,336200,spotify:track:78WVLOP9pN0G3gRLFy1rAa,77.0,0.55,0.331,0.192,0.429,folk,,,,,,
country,12477.0,122.0,Hunter Hayes,Wanted,Hunter Hayes (Encore),228840,spotify:track:0p1BcEcYVO3uk4KDf3gzkY,0.0,0.475,0.414,0.0816,0.3,country,,,,,,
