track_id,track_name,artist_name,album_name,playlist_name,playlist_id,track_genre,popularity,energy,danceability,liveness,valence,duration_min,explicit
6ZYS6QQxTLsQ6IFXdVx1r4,Ophelia,The Lumineers,Cleopatra,birthday,12484,folk,79,0.573,0.664,0.0857,0.566,2.67,0
1jdNcAD8Ir58RlsdGjJJdx,Ho Hey,The Lumineers,The Lumineers,birthday,12484,folk,79,0.471,0.682,0.0908,0.421,2.69,0
0uppYCG86ajpV2hSR3dJJ0,Give It Away,Red Hot Chili Peppers,Blood Sugar Sex Magik,birthday,12484,metal,73,0.936,0.666,0.153,0.776,4.72,0
1G391cbiT3v3Cywg8T7DM1,Scar Tissue,Red Hot Chili Peppers,Californication,birthday,12484,alt-rock,79,0.717,0.595,0.108,0.547,3.6,0
3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,Red Hot Chili Peppers,By The Way,birthday,12484,alt-rock,82,0.938,0.618,0.167,0.875,4.48,0
1Zqy9bervYUomy12Pbm3rP,Time to Pretend,MGMT,Oracular Spectacular/Congratulations,birthday,12484,alt-rock,72,0.94,0.438,0.3,0.421,4.35,0
0vaf64cpnqM7COUZZkoBig,Electric Feel,MGMT,Oracular Spectacular/Congratulations,birthday,12484,alt-rock,77,0.803,0.763,0.348,0.561,3.83,0
5QldjuXcxplhjjUqLrzl6H,Kids,MGMT,Oracular Spectacular/Congratulations,birthday,12484,alt-rock,78,0.931,0.451,0.361,0.172,5.05,0
0GO8y8jQk1PkHzS31d699N,Tongue Tied,Grouplove,Never Trust A Happy Song,birthday,12484,alt-rock,79,0.936,0.56,0.161,0.371,3.63,0
70wYA8oYHoMzhRRkARoMhU,When You Were Young,The Killers,Sam's Town,birthday,12484,alt-rock,5,0.976,0.441,0.298,0.248,3.67,0
7HGTkn2aX7MNdKs7nV2xBt,Somebody Told Me,The Killers,Hot Fuss,birthday,12484,alt-rock,0,0.981,0.508,0.0555,0.746,3.29,0
7oK9VyNzrYvRFo7nQEYkWN,Mr. Brightside,The Killers,Hot Fuss,birthday,12484,alt-rock,2,0.931,0.344,0.0903,0.251,3.71,0
0eDQj41kzBhMKQIkTt6OJR,A Certain Romance,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",birthday,12484,garage,67,0.881,0.455,0.11,0.201,5.52,0
2vQQfWTanvD99OeHLAoyhW,From The Ritz To The Rubble,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",birthday,12484,garage,69,0.882,0.216,0.308,0.656,3.22,0
2zzLRQ78kKfPTx8FJQCdC2,When The Sun Goes Down,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",birthday,12484,garage,76,0.875,0.348,0.117,0.407,3.37,0
6Slvi85s1hIaeykjvDe1xk,Perhaps Vampires Is A Bit Strong But,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",birthday,12484,garage,58,0.914,0.371,0.0852,0.394,4.48,0
64a5XZCVDWwvC7gwPPCsH6,Still Take You Home,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",birthday,12484,garage,59,0.946,0.599,0.0973,0.653,2.89,0
0hAMkY2kwdXPPDfQ1e3BmJ,Dancing Shoes,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",birthday,12484,garage,63,0.889,0.522,0.345,0.852,2.35,0
7BuzJmV2h6eBbSDdRaDY7C,Fake Tales Of San Francisco,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",birthday,12484,garage,66,0.778,0.454,0.0427,0.704,2.97,0
3DQVgcqaP3iSMbaKsd57l5,I Bet You Look Good On The Dancefloor,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",birthday,12484,garage,75,0.948,0.535,0.376,0.778,2.89,0
6ooluO7DiEhI1zmK94nRCM,Take Me Out,Franz Ferdinand,Franz Ferdinand,birthday,12484,alt-rock,79,0.663,0.277,0.136,0.527,3.95,0
7kzKAuUzOITUauHAhoMoxA,Last Nite,The Strokes,Is This It,birthday,12484,alt-rock,74,0.91,0.624,0.0789,0.767,3.23,0
4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,WALK THE MOON,TALKING IS HARD,birthday,12484,alt-rock,83,0.866,0.578,0.257,0.619,3.32,0
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,Blurryface,birthday,12484,rock,85,0.637,0.734,0.0602,0.648,3.37,0
1AhDOtG9vPSOmsWgNW0BEY,Bohemian Rhapsody - Remastered 2011,Queen,A Night At The Opera,birthday,12484,rock,82,0.404,0.414,0.3,0.224,5.91,0
3omXshBamrREltcf24gYDC,First,Cold War Kids,Hold My Home,birthday,12484,blues,67,0.692,0.468,0.523,0.561,3.34,0
5ghIJDpPoe3CfHMGu71E6T,Smells Like Teen Spirit,Nirvana,Nevermind,birthday,12484,alt-rock,83,0.912,0.502,0.106,0.72,5.03,0
4P5KoWXOxwuobLmHXLMobV,Come As You Are,Nirvana,Nevermind,birthday,12484,alt-rock,79,0.824,0.5,0.0916,0.539,3.65,0
29tzJGvqJPTAFs6LXmsHoA,R U Mine?,Arctic Monkeys,AM,birthday,12484,garage,83,0.758,0.288,0.303,0.619,3.36,0
48q0vSHcJdhK3IiXH8C5WJ,Why'd You Only Call Me When You're High?,Arctic Monkeys,AM,birthday,12484,garage,88,0.631,0.691,0.104,0.8,2.69,0
3rq5w4bQGigXOfdN30ATJt,Do I Wanna Know?,Arctic Monkeys,AM,birthday,12484,garage,88,0.532,0.548,0.217,0.405,4.54,0
5g7rJvWYVrloJZwKiShqlS,Dirty Paws,Of Monsters and Men,My Head Is An Animal,birthday,12484,folk,70,0.649,0.359,0.0555,0.133,4.64,0
2ihCaVdNZmnHZWt0fvAM7B,Little Talks,Of Monsters and Men,My Head Is An Animal,birthday,12484,folk,0,0.76,0.446,0.319,0.346,4.44,0
3T76zPJz3tWL27FrjJe2ot,Lazaretto,Jack White,Lazaretto,birthday,12484,garage,58,0.838,0.381,0.101,0.581,3.66,0
5G1sTBGbZT5o4PNRc75RKI,Lonely Boy,The Black Keys,El Camino,birthday,12484,blues,73,0.872,0.356,0.0997,0.607,3.23,0
7aBAo2pO8LvrN8mGba7MvA,Icky Thump,The White Stripes,Icky Thump,birthday,12484,blues,67,0.63,0.417,0.0543,0.341,4.24,0
1jNOi6m3Hn8nLEeHCp5Msr,Seven Nation Army,The White Stripes,Elephant,birthday,12484,alt-rock,84,0.446,0.743,0.337,0.278,3.86,0
6RrXd9Hph4hYR4bf3dbM6H,My Girl,The Temptations,The Temptations Sing Smokey,HALLO,12485,funk,79,0.418,0.572,0.0961,0.694,2.75,0
78WVLOP9pN0G3gRLFy1rAa,Piano Man,Billy Joel,Piano Man,HALLO,12485,folk,77,0.55,0.331,0.192,0.429,5.6,0
1fDsrQ23eTAVFElUMaf38X,American Pie,Don McLean,American Pie,HALLO,12485,folk,0,0.563,0.461,0.302,0.477,8.61,0
49fzPkBb3aOUWYRKaTWVhm,Hit the Road Jack,Ray Charles,Georgia On My Mind,HALLO,12485,blues,70,0.571,0.598,0.513,0.962,1.97,0
4BGJSbB5rAcg4pNzD4gfxU,Tiny Dancer,Elton John,Madman Across The Water,HALLO,12485,piano,78,0.428,0.414,0.148,0.282,6.28,0
6NxsCnLeLd8Ai1TrgGxzIx,Bad Moon Rising,Creedence Clearwater Revival,Green River,HALLO,12485,country,1,0.769,0.508,0.063,0.939,2.36,0
50ZhLFpAf5nWUH9GlCwrWn,Let's Twist Again,Chubby Checker,Cameo Parkway - The Best Of Chubby Checker (Original Hit Recordings),HALLO,12485,r-n-b,68,0.709,0.604,0.0551,0.907,2.28,0
3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,Van Morrison,Blowin' Your Mind!,HALLO,12485,folk,80,0.583,0.491,0.406,0.908,3.06,0
5qyq1H5OPMlfuvZQ1wQNo7,(Your Love Keeps Lifting Me) Higher & Higher,Jackie Wilson,Higher And Higher,HALLO,12485,blues,72,0.677,0.634,0.0902,0.939,2.99,0
5bQduNI1lNfkNbDCKhBNX6,You Can't Hurry Love,The Supremes,The Supremes A' Go-Go,HALLO,12485,disco,74,0.711,0.63,0.0813,0.659,2.8,0
3haZcHm3HydDVxm3je3Zmg,"Help Me, Rhonda",The Beach Boys,Summer Days (And Summer Nights),HALLO,12485,psych-rock,29,0.716,0.528,0.0552,0.851,2.8,0
5GMw6X6BbCDGO9gApQYRSa,You've Lost That Lovin' Feelin',The Righteous Brothers,The Very Best Of The Righteous Brothers - Unchained Melody,HALLO,12485,rock-n-roll,59,0.317,0.366,0.0865,0.398,3.75,0
4bykJp7dORR4GoLCZiQbU0,Take A Chance On Me,ABBA,The Album,HALLO,12485,swedish,74,0.675,0.684,0.242,0.924,4.07,0
5SZ6zX4rOrEQferfFC2MfP,Walk This Way,Aerosmith,Toys In The Attic,HALLO,12485,hard-rock,75,0.73,0.653,0.0754,0.894,3.67,0
1xOXXYh6lTW8laxlW7JP2J,Only the Good Die Young,Billy Joel,The Stranger (30th Anniversary Legacy Edition),HALLO,12485,piano,68,0.872,0.579,0.0935,0.761,3.93,0
3QEkTxcsLUPfE33cRZ4y2K,Let's Stay Together,Al Green,Let's Stay Together,HALLO,12485,blues,31,0.401,0.756,0.0541,0.52,3.32,0
0Rphayj7XHRoQFEwBwlZMC,Chantilly Lace,The Big Bopper,The Day the Music Died: In Memory of the Big Bopper,HALLO,12485,rockabilly,58,0.806,0.489,0.0687,0.944,2.4,0
3jYRpwbctfqB77uU7T7K3U,Caught Up In You,38 Special,Special Forces,HALLO,12485,country,3,0.787,0.361,0.0421,0.889,4.66,0
7gMOe0gXYcELUoVugfMmHP,You May Be Right,Billy Joel,Glass Houses,HALLO,12485,piano,65,0.945,0.567,0.35,0.961,4.22,0
4ebcE2SmkG7nplvzFAWRu7,What I Like About You,The Romantics,The Romantics,HALLO,12485,power-pop,69,0.942,0.514,0.17,0.912,2.92,0
4Z1fbYp0HuxLBje4MOZcSD,Twist And Shout - Remastered 2009,The Beatles,Please Please Me,HALLO,12485,british,75,0.849,0.482,0.0414,0.937,2.59,0
30qVCFYKBtAENjTIBA8FPZ,The River of Dreams,Billy Joel,River Of Dreams,HALLO,12485,piano,65,0.749,0.631,0.0667,0.437,4.13,0
3b0EOvScbZUc0qJx0E1L2z,I Want You Back,The Jackson 5,Diana Ross Presents The Jackson 5,HALLO,12485,soul,77,0.538,0.469,0.37,0.886,2.94,0
0J6mQxEZnlRt9ymzFntA6z,Livin' On A Prayer,Bon Jovi,Slippery When Wet,HALLO,12485,metal,1,0.89,0.527,0.222,0.818,4.15,0
0wqxdcJoEYmDzQEykl7mU1,I'll Be There For You,Bon Jovi,New Jersey,HALLO,12485,metal,3,0.797,0.348,0.0876,0.279,5.78,0
5DH7nDryMhpixm4G4B7RP9,The Longest Time,Billy Joel,An Innocent Man,HALLO,12485,piano,68,0.333,0.637,0.147,0.588,3.63,0
4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,WALK THE MOON,TALKING IS HARD,HALLO,12485,alt-rock,83,0.866,0.578,0.257,0.619,3.32,0
4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',Journey,Escape,HALLO,12485,hard-rock,83,0.748,0.5,0.447,0.514,4.18,0
76N7FdzCI9OsiUnzJVLY2m,Rumour Has It,Adele,21,HALLO,12485,british,67,0.749,0.612,0.167,0.574,3.69,0
7o2CTH4ctstm8TNelqjb51,Sweet Child O' Mine,Guns N' Roses,Appetite For Destruction,HALLO,12485,hard-rock,84,0.91,0.454,0.116,0.629,5.93,0
6N1EjQjnvhOjFrF6oUmGPa,Summer Of '69,Bryan Adams,Reckless,HALLO,12485,rock,82,0.834,0.508,0.0732,0.774,3.62,0
2WfaOiMkCvy7F5fcp2zZ8L,Take On Me,a-ha,Hunting High And Low,HALLO,12485,synth-pop,0,0.931,0.524,0.0588,0.811,3.75,0
5tVA6TkbaAH9QMITTQRrNv,Free Fallin',Tom Petty,Full Moon Fever,HALLO,12485,folk,0,0.504,0.619,0.06,0.568,4.27,0
1HOMkjp0nHMaTnfAkslCQj,My Sharona,The Knack,Get The Knack,HALLO,12485,power-pop,75,0.7,0.586,0.0318,0.897,4.92,0
5rX6C5QVvvZB7XckETNych,All Summer Long,Kid Rock,Rock N Roll Jesus,HALLO,12485,alternative,0,0.865,0.701,0.0956,0.88,4.96,0
2TRFIQpTqq12xGpFJEr0Ft,Worth It,Fifth Harmony,Reflection,HALLO,12485,dance,64,0.78,0.858,0.133,0.602,3.74,0
2vW5tqS1EFel9yYOQ7WZmE,Ex's & Oh's,Elle King,Love Stuff,HALLO,12485,blues,73,0.921,0.612,0.0576,0.446,3.37,0
0ZUo4YjG4saFnEJhdWp9Bt,Before He Cheats,Carrie Underwood,Some Hearts,HALLO,12485,country,78,0.749,0.519,0.119,0.29,3.33,0
3KYiA4vq6RPO1dE2XROXd8,You Give Love A Bad Name,Bon Jovi,Slippery When Wet,HALLO,12485,metal,1,0.964,0.532,0.359,0.804,3.71,0
567EwOGPAXg7Y9DQZTEFEE,Here I Go Again,Whitesnake,Saint's and Sinners [Remastered],HALLO,12485,british,58,0.877,0.484,0.14,0.687,5.14,0
6i0V12jOa3mr6uu4WYhUBr,Heathens,Twenty One Pilots,Heathens,HALLO,12485,rock,81,0.396,0.732,0.105,0.548,3.27,0
1QV6tiMFM6fSOKOGLMHYYg,Poker Face,Lady Gaga,The Fame,HALLO,12485,dance,3,0.818,0.851,0.0945,0.808,3.95,0
1i1OuCNhNf7JwrlWlFZFu1,That's Not My Name,The Ting Tings,We Started Nothing,HALLO,12485,punk,58,0.901,0.755,0.363,0.959,5.18,0
6uQKuonTU8VKBz5SHZuQXD,This Is How We Do It,Montell Jordan,This Is How We Do It,HALLO,12485,j-dance,66,0.702,0.791,0.423,0.789,3.98,0
7oK9VyNzrYvRFo7nQEYkWN,Mr. Brightside,The Killers,Hot Fuss,HALLO,12485,alt-rock,2,0.931,0.344,0.0903,0.251,3.71,0
5edBgVtRD0fvWk140Sl21T,Counting Stars,OneRepublic,Native,HALLO,12485,piano,83,0.705,0.664,0.118,0.477,4.29,0
1PZrHbJjt5t7dP9OGRxcD0,Dale Don Dale,Don Omar,The Last Don,HALLO,12485,hip-hop,1,0.818,0.831,0.0892,0.819,3.54,0
1Co1RNm1i1RL9v1VeShNO3,Dancing On My Own,Robyn,Body Talk Pt. 1,HALLO,12485,swedish,64,0.857,0.674,0.0942,0.278,4.81,0
3oHNJECGN3bBoGXejlw2b1,Last Friday Night (T.G.I.F.),Katy Perry,Teenage Dream,HALLO,12485,dance,0,0.817,0.65,0.658,0.728,3.84,0
03fT3OHB9KyMtGMt2zwqCT,Play It Again,Luke Bryan,Crash My Party,Country,12486,country,75,0.886,0.506,0.0734,0.595,3.78,0
0yD66650JxhqKbW76C2qCo,Country Girl (Shake It For Me),Luke Bryan,Tailgates & Tanlines,Country,12486,country,2,0.904,0.644,0.0834,0.672,3.76,0
7f08qp3HROTkfrtNpiYGGo,Dirt On My Boots,Jon Pardi,California Sunrise,Country,12486,country,0,0.796,0.683,0.197,0.533,3.36,0
6ZOPiKQeibCn7fP8dncucL,Blue Ain't Your Color,Keith Urban,Ripcord,Country,12486,country,53,0.416,0.69,0.102,0.479,3.84,0
5kNe7PE09d6Kvw5pAsx23n,Die A Happy Man,Thomas Rhett,Tangled Up,Country,12486,country,1,0.389,0.59,0.117,0.389,3.79,0
2kfGoV9a5dbSKCNmUWH2ZF,Turning Page,Sleeping At Last,Turning Page,sleep playlist,12487,ambient,72,0.371,0.307,0.11,0.189,4.26,0
1Co1RNm1i1RL9v1VeShNO3,Dancing On My Own,Robyn,Body Talk Pt. 1,sleep playlist,12487,swedish,64,0.857,0.674,0.0942,0.278,4.81,0
5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,Back from the Edge,sleep playlist,12487,pop,85,0.557,0.358,0.0902,0.494,3.52,0
3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,Alicia Keys,The Diary Of Alicia Keys,hi,12488,soul,80,0.444,0.609,0.104,0.166,3.81,0
62vpWI1CHwFy7tMIcSStl8,No Role Modelz,J. Cole,2014 Forest Hills Drive,hi,12488,hip-hop,88,0.521,0.69,0.0534,0.494,4.88,0
1ujbcTZIj5MSTFZZTgxX2Y,Agoraphobia,Deerhunter,Microcastle,Chill,12489,garage,48,0.942,0.579,0.655,0.394,3.38,0
5Xt3RUiOkiH2pGYtMTVeNS,Distant Lover,Marvin Gaye,Let's Get It On,Chill,12489,funk,0,0.437,0.376,0.686,0.465,4.27,0
4i13Vno2UPtn6kp2Ge9N2J,New Theory,Washed Out,Life Of Leisure,Chill,12489,synth-pop,53,0.865,0.549,0.147,0.355,2.81,0
6IE47jpPeatF2Iay7GZtEc,Feel It All Around,Washed Out,Life Of Leisure,Chill,12489,synth-pop,63,0.737,0.34,0.0699,0.499,3.2,0
0c2PGO2jIXKujocn5PTIQ2,Lloraras,Oscar D'León,Traicionera,Salsa,12490,salsa,0,0.751,0.708,0.0445,0.962,3.7,0
1TMxv8sfUhU55AC6Ul1PU5,Que Locura Enamorarme De Ti,Eddie Santiago,Atrevido Y Diferente,Salsa,12490,salsa,0,0.736,0.761,0.0746,0.942,5.13,0
2HbmLkHkkI15eES8kpWRuI,Ven Devórame Otra Vez,Lalo Rodriguez,Oro Salsero,Salsa,12490,salsa,0,0.719,0.704,0.313,0.961,5.19,0
7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,Frank Ocean,channel ORANGE,#tbt,12491,soul,78,0.339,0.721,0.0973,0.2,3.35,0
3pfXxHoydFRfD7IBGJTQAN,Pony,Ginuwine,R&B: From Doo-Wop To Hip-Hop,#tbt,12491,soul,73,0.605,0.749,0.115,0.966,4.2,0
1j8z4TTjJ1YOdoFEDwJTQa,Ain't It Fun,Paramore,Paramore,Yeah,12492,emo,1,0.893,0.606,0.021,0.671,4.94,0
4CbKVDZkYKdv69I4bCaKUq,Hero,Skillet,Awake,Yeah,12492,alt-rock,72,0.967,0.533,0.336,0.782,3.11,0
1dv3ePjze9tPq2pk8eWJdR,Gimme Shelter,The Rolling Stones,Let It Bleed,Yeah,12492,british,0,0.63,0.634,0.169,0.489,4.51,0
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,DAMN.,Yeah,12492,hip-hop,84,0.621,0.908,0.0958,0.421,2.95,1
4MteadAdoJXNnuBIa0Q1ZK,Prayer In C,Lilly Wood and The Prick,Invincible Friends,Boston,12493,french,51,0.141,0.693,0.113,0.091,3.17,0
2WfaOiMkCvy7F5fcp2zZ8L,Take On Me,a-ha,Hunting High And Low,lit,12494,synth-pop,0,0.931,0.524,0.0588,0.811,3.75,0
5kErKPSPv8EgdZ04R3el1K,It's Raining Men,The Weather Girls,It's Raining Men,lit,12494,disco,64,0.925,0.682,0.702,0.611,3.54,0
5ghIJDpPoe3CfHMGu71E6T,Smells Like Teen Spirit,Nirvana,Nevermind,lit,12494,alt-rock,83,0.912,0.502,0.106,0.72,5.03,0
0ttzxgMGSoJn15qxsS4laB,UFO - Trap Edit,Vigiland,UFO,It's A Trap,12495,electronic,55,0.608,0.731,0.102,0.358,1.79,0
2UYhCz40fGREF576lPMtQ2,DJ Turn It Up,Yellow Claw,Yellow Claw,It's A Trap,12495,electronic,64,0.695,0.829,0.112,0.369,3.53,0
4pPTSOYhY7k6iEkEVpnKMy,Propaganda,DJ Snake,Propaganda,It's A Trap,12495,electronic,51,0.928,0.653,0.649,0.239,4.14,0
4Ijr3J0lnLCGZvpXBiqCjU,Bap U,Party Favor,Bap U,It's A Trap,12495,electronic,59,0.953,0.668,0.0834,0.254,2.56,0
19YKaevk2bce4odJkP5L22,Nikes,Frank Ocean,Blonde,chill vibes,12496,soul,72,0.395,0.633,0.108,0.123,5.23,0
2ZWlPOoWh0626oTaHrnl2a,Ivy,Frank Ocean,Blonde,chill vibes,12496,soul,81,0.386,0.575,0.229,0.466,4.15,1
3xKsf9qdS1CyvXSMEid6g8,Pink + White,Frank Ocean,Blonde,chill vibes,12496,soul,85,0.545,0.545,0.417,0.549,3.08,0
0URwDXq4hWb508y6RFFMsU,Tú Sigues Siendo el Mismo,Angelica Maria,20 Grandes Exitos,Divas,12497,rock-n-roll,30,0.206,0.591,0.213,0.442,4.5,0
4A7qcJp2Sg867JST1pSPJz,Promises,NERO,Welcome Reality,Beats,12498,drum-and-bass,56,0.943,0.484,0.593,0.345,4.29,0
7vYutw14Ch1Ee1ZmU7gLQ7,Everyday - Netsky Remix,Rusko,Everyday/Lick The Lizard,Beats,12498,dub,50,0.934,0.363,0.329,0.132,4.19,0
5WSL7UTa38jMWoBzObD4BD,I Can't Stop,Flux Pavilion,I Can't Stop,Beats,12498,dub,56,0.775,0.513,0.409,0.205,5.1,0
4328LiswXNpXdT57eYFFJN,You Wanted More,Tonic,Sugar,Beats,12498,grunge,0,0.949,0.336,0.237,0.597,3.85,0
2BndJYJQ17UcEeUFJP5JmY,Paradise Circus,Massive Attack,Heligoland,Beats,12498,electronic,62,0.591,0.81,0.072,0.297,4.96,0
2SPTGg9SC5MT1FwNX4IYfx,Greenland,Emancipator,Safe In the Steep Cliffs,Beats,12498,trip-hop,54,0.392,0.592,0.427,0.105,3.18,0
6DsGpDGIDRv8EFGgW10T1p,Nevergreen,Emancipator,Safe In the Steep Cliffs,Beats,12498,trip-hop,49,0.42,0.511,0.152,0.239,3.6,0
7cHRys0Lhk9642dLaPUMkm,Soon It Will Be Cold Enough to Build Fires,Emancipator,Soon It Will Be Cold Enough,Beats,12498,trip-hop,50,0.467,0.707,0.0957,0.419,3.01,0
2EQhNdnP2LT96NnkkKkm0N,Bass Head,Bassnectar,Timestretch,Beats,12498,breakbeat,45,0.678,0.732,0.108,0.0611,6.61,0
1Co1RNm1i1RL9v1VeShNO3,Dancing On My Own,Robyn,Body Talk Pt. 1,Beats,12498,swedish,64,0.857,0.674,0.0942,0.278,4.81,0
5B03nSG8pLE48jh7kmasuL,Levels - Radio Edit,Avicii,True,Beats,12498,edm,79,0.889,0.584,0.309,0.464,3.37,0
0DIekYoiwwr1kkTUGmQlSL,Strobe - Radio Edit,deadmau5,Strobe,Beats,12498,electronic,53,0.706,0.649,0.163,0.0736,3.53,0
4eLSCSELtKxZwXnFbNLXT5,On Top Of The World,Imagine Dragons,Night Visions,Beats,12498,rock,0,0.925,0.588,0.0881,0.759,3.16,0
3xqF04FdMK7gpIPG3SPFpY,It's Time,Imagine Dragons,Night Visions,Beats,12498,rock,72,0.884,0.656,0.144,0.86,3.97,0
2Atzk0W2RHeZw2oIiaBubK,Tommy's Theme - Original,Noisia,Split the Atom (Special Edition),Beats,12498,breakbeat,40,0.727,0.497,0.124,0.191,4.67,0
1V6gIisPpYqgFeWbMLI0bA,Heart Attack,Demi Lovato,Demi,Beats,12498,dance,78,0.785,0.504,0.239,0.502,3.51,0
18hTbh3xszreJlzMmi0Kbi,Sad Machine,Porter Robinson,Worlds,Beats,12498,dub,60,0.706,0.47,0.0726,0.327,5.84,0
2zsWRxMcUdGjj8TnWkVKw0,Hypnotic,Zella Day,Kicker,Beats,12498,indie-pop,66,0.724,0.637,0.299,0.414,2.95,0
1jyddn36UN4tVsJGtaJfem,You Are the Best Thing,Ray LaMontagne,Gossip In The Grain,bands,12499,acoustic,67,0.727,0.578,0.172,0.885,3.86,0
59d5hUNA6yvQZuFa1D5F50,What If,Five For Fighting,Bookmarks,bands,12499,acoustic,55,0.895,0.565,0.101,0.592,3.45,0
1q74TesvRCIo5RvJM5B84F,She Is Love,Parachute,Losing Sleep,bands,12499,acoustic,60,0.174,0.629,0.118,0.305,2.43,0
2WZyfujzMweFLnozyUJBkW,Boston,Augustana,All The Stars and Boulevards,bands,12499,acoustic,63,0.571,0.404,0.129,0.29,4.1,0
5rwq6R0Uq0BngM3rdmCeNg,Collide - Acoustic Version,Howie Day,Stop All The World Now (SPECIAL EDITION VERSION),bands,12499,acoustic,67,0.253,0.582,0.091,0.294,4.6,0
38YgZVHPWOWsKrsCXz6JyP,Come On Get Higher,Matt Nathanson,Some Mad Hope,bands,12499,acoustic,71,0.623,0.672,0.0848,0.617,3.59,0
2jdAk8ATWIL3dwT47XpRfu,Slow Dancing in a Burning Room,John Mayer,Continuum,bands,12499,singer-songwriter,74,0.361,0.667,0.0805,0.29,4.03,0
7L605WhF5EGf34ggj87yK6,You And Me,Lifehouse,Lifehouse,bands,12499,alt-rock,1,0.427,0.459,0.168,0.357,3.26,0
0wqOReZDnrefefEsrIGeR4,Hanging By A Moment,Lifehouse,No Name Face,bands,12499,grunge,63,0.858,0.537,0.0812,0.502,3.6,0
234RqTZmnDTnxWlVciXHLD,It's Not Over,Daughtry,Daughtry (Deluxe Edition),bands,12499,grunge,52,0.92,0.426,0.245,0.296,3.58,0
0eKyHwckh9vQb8ncZ2DXCs,With Arms Wide Open,Creed,Human Clay,bands,12499,grunge,56,0.533,0.415,0.176,0.126,4.58,0
5edBgVtRD0fvWk140Sl21T,Counting Stars,OneRepublic,Native,bands,12499,piano,83,0.705,0.664,0.118,0.477,4.29,0
48s0QHJgmiNsth3WEO6U4M,Stop And Stare,OneRepublic,Dreaming Out Loud,bands,12499,piano,0,0.866,0.329,0.0869,0.257,3.73,0
1fZhHANKVFNZ9W8iSh76gF,Stolen,Dashboard Confessional,Dusk And Summer,bands,12499,emo,37,0.638,0.445,0.105,0.15,3.32,0
4BbXg5wQqVNPbVEGpjsVnv,All I Wanted,Paramore,brand new eyes,bands,12499,emo,41,0.723,0.494,0.134,0.152,3.76,0
03WuFsWpkytZ6c5iidS8Im,Bloodstream,Stateless,Stateless,bands,12499,british,57,0.463,0.701,0.073,0.352,5.23,0
1eyzqe2QqGZUmfcPZtrIyt,Midnight City,M83,"Hurry Up, We're Dreaming",bands,12499,french,76,0.729,0.507,0.0658,0.272,4.02,0
3GhsBdS9ulPK3KCdwHRPhG,Nothing's Gonna Hurt You Baby,Cigarettes After Sex,I.,bands,12499,ambient,72,0.33,0.508,0.114,0.101,4.77,0
4mYjDXwOUL8sxWepdrnE6U,Dreaming of You,Cigarettes After Sex,I.,bands,12499,ambient,63,0.398,0.298,0.136,0.174,5.37,0
2xfRDWDKOisEXgRnYI58Tb,Starry Eyes,Cigarettes After Sex,I.,bands,12499,ambient,62,0.362,0.419,0.0687,0.114,3.43,0
4eVNSHRazoHgfYGv3AYFyZ,Affection,Cigarettes After Sex,Affection,bands,12499,ambient,67,0.417,0.403,0.105,0.251,5.18,0
3Z9PJ6xiEGmcqo2hESEB5n,Bitter Sweet Symphony,The Verve,Urban Hymns,bands,12499,alt-rock,80,0.917,0.356,0.406,0.518,5.95,0
5PsUB0ISfQxRLhF5DmI5Ks,Don't Speak,No Doubt,Tragic Kingdom,bands,12499,alt-rock,0,0.752,0.508,0.142,0.554,4.38,0
4MxZW1XEcPuIZmkANsJabC,Party Up,DMX,...And Then There Was X,Go Time,12501,hardcore,72,0.931,0.51,0.5,0.53,4.48,1
1jH2IzZ7JnixFoGG6XSnpf,Rollin' (Air Raid Vehicle),Limp Bizkit,Chocolate Starfish And The Hot Dog Flavored Water,Go Time,12501,funk,76,0.933,0.603,0.206,0.709,3.56,0
2bRXehD283NioREYxlohc4,Lights - Single Version,Ellie Goulding,Bright Lights,Go Time,12501,dance,0,0.802,0.681,0.127,0.791,3.51,0
4MjJlPgUYMQjvHOQq0uvOv,Better Off Dead,Sleeping With Sirens,Madness,emo,12502,metalcore,62,0.969,0.239,0.452,0.245,3.06,0
6t44iU80A0h8WQ7vc4OoRj,Fake Happy,Paramore,After Laughter,emo,12502,emo,64,0.626,0.734,0.168,0.44,3.93,0
